"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"301","(Intercept)",30307.5561019816,4758286.3080111,0.016473324100718,30307.5561019816,0.00886307336158904,4758286.3080111,0.016473324100718,30307.5561019816,0.00886307336158904,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"302","trend",0.367773334666951,104129139.474614,0.360498076798407,663242.926589901,0.193957265809927,104129139.474614,0.360498076798407,663242.926589901,0.193957265809927,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"303","season",0.339219474603693,116293.147170923,0.000402610221418109,740.720682617341,0.000216614686066838,116293.147170923,0.000402610221418109,740.720682617341,0.000216614686066838,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"304","holiday",0.803106146650846,2243490.1741533,0.00776702753118938,70109.0679422907,0.0205025377300061,2243490.1741533,0.00776702753118938,70109.0679422907,0.0205025377300061,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"305","competitor_sales_b",0.164646510964971,143446120.583686,0.496614596601156,913669.557857871,0.267191465134844,143446120.583686,0.496614596601156,913669.557857871,0.267191465134844,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"306","events",0.946815594629631,1533684.57500294,0.00530966012485614,1533684.57500294,0.448507258587566,1533684.57500294,0.00530966012485614,1533684.57500294,0.448507258587566,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"307","tv_s",346960.861048628,9569706.82126009,0.0331306003487132,60953.5466322299,0.0178251177241959,9569706.82126009,0.0331306003487132,60953.5466322299,0.0178251177241959,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,7774236.44,49517.4295541401,55607.8799900169,6090.45043587674,25720.33377055,0.206047362680601,0.349691766919661,0.519419808381381,1.23095134745607,0.81237979231806,3,TRUE,0.891359556348242,0.0820885934916101,0.362407105436967,1.4252771189027,0.20385969074594
"308","ooh_s",210079.002465172,11521199.4817281,0.0398867240863576,73383.436189351,0.0214600865963317,11521199.4817281,0.0398867240863576,73383.436189351,0.0214600865963317,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,24719081.6,157446.379617834,163808.642302284,6362.26268444915,74062.8217604228,0.655151359349006,0.421002302269996,0.470400284466328,0.466085256247065,2.14553021490539,3,TRUE,0.449829292768315,0.00746610041404845,0.401095773975095,0.497765651117371,0.740868006378244
"309","print_s",149918.090013224,3640384.41742248,0.0126031155919389,23187.1618944107,0.00678080133632971,3640384.41742248,0.0126031155919389,23187.1618944107,0.00678080133632971,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,1804904.93333333,11496.2097664544,13858.2380700197,2362.02830356536,10082.0717282158,0.0478369682055284,0.133025230863618,0.876990932927744,2.01693970147189,0.495800642562708,3,TRUE,1.99107562092416,0.0203191908550071,1.86002467192152,2.12311431372274,0.0490291070350593
"310","facebook_s",166717.393074433,1251210.74193445,0.00433172758761577,7969.49517155702,0.00233058119640736,1251210.74193445,0.00433172758761577,7969.49517155702,0.00233058119640736,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,1002234.0659765,6383.65647118789,6386.72140673915,3.06493555125962,1549.00734858818,0.0265630827769259,0.0457211598336411,0.242652053032536,1.2484216855225,0.801011398309274,3,TRUE,1.16480680263513,0.0372273559985433,0.922992119456318,1.40500598628557,0.000796411209510426
"311","search_s",38154.3255535005,1383618.43677924,0.00479012683671832,8812.85628521811,0.00257721181866994,1383618.43677924,0.00479012683671832,8812.85628521811,0.00257721181866994,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,2429880,15476.9426751592,31753.4174952616,16276.4748201023,17536.2439179056,0.0644012269879381,0.0505595401130839,1.13305607483134,0.569418422629613,1.75617781276189,3,TRUE,0.488880784572086,0.0438714084287782,0.202546760788813,0.770586758601929,0.0416471730550485
"312","newsletter",294568.203297997,5254840.83823714,0.0181924101709113,33470.3238104276,0.00978798601806647,5254840.83823714,0.0181924101709113,33470.3238104276,0.00978798601806647,TRUE,1,0.902613693752749,NA,NA,0.0698830173381614,NA,NA,0.0698830173381614,0.288574358020494,0,26043.0884742705,0.000297749,65481090.2533626,1e-04,"5_492_2",5,492,2,1475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,0.104950942431426
"313","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"314","trend",0.317056804571026,89769564.8719329,0.310687450394308,571780.667974095,0.164033156500378,89769564.8719329,0.310687450394308,571780.667974095,0.164033156500378,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"315","season",0.276532114639054,94802.3103413411,0.000328105501385249,603.836371600898,0.000173229337036485,94802.3103413411,0.000328105501385249,603.836371600898,0.000173229337036485,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"316","holiday",0.805633985337201,2250551.73292524,0.00778903385440884,70329.7416539139,0.0201762846586312,2250551.73292524,0.00778903385440884,70329.7416539139,0.0201762846586312,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"317","competitor_sales_b",0.188173853663719,163944010.384074,0.567401063671316,1044229.36550366,0.299569832503873,163944010.384074,0.567401063671316,1044229.36550366,0.299569832503873,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"318","events",0.987498148873472,1599583.58033133,0.00553606943483272,1599583.58033133,0.458890547484919,1599583.58033133,0.00553606943483272,1599583.58033133,0.458890547484919,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"319","tv_s",419050.001667238,10329173.408655,0.0357486922833362,65790.9134309237,0.0188741799147475,10329173.408655,0.0357486922833362,65790.9134309237,0.0188741799147475,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,7774236.44,49517.4295541401,55598.4091038397,6080.97954969959,41218.7299456958,0.206047362680601,0.379266894066211,0.832408513867406,1.32864153134183,0.752648458151144,1,FALSE,1.44778232471932,0.103399034515563,0.686781605144389,2.21499876980617,0.246661148616602
"320","ooh_s",172238.651907825,9724719.86352242,0.0336567123223442,61940.8908504613,0.017769680599112,9724719.86352242,0.0336567123223442,61940.8908504613,0.017769680599112,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,24719081.6,157446.379617834,163923.555868727,6477.1762508922,62517.1636352815,0.655151359349006,0.357072550956659,0.397069553374475,0.393409432473511,2.54188109754418,1,FALSE,0.388340314516423,0.00486901066982108,0.352349098112825,0.424312107394329,0.745138893298186
"321","print_s",152822.132081406,3163080.04050867,0.010947243362277,20147.0066274437,0.00577979857703648,3163080.04050867,0.010947243362277,20147.0066274437,0.00577979857703648,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,1804904.93333333,11496.2097664544,14050.572764219,2554.36299776469,7274.64438855832,0.0478369682055284,0.116142066280089,0.632786330133393,1.75249121551628,0.570616269654397,1,FALSE,1.79801469933342,0.0143957091559396,1.69138034026783,1.90414605836817,0.0469488877952849
"322","facebook_s",126665.756625675,3282036.20586042,0.0113589440068612,20904.689209302,0.00599716350818733,3282036.20586042,0.0113589440068612,20904.689209302,0.00599716350818733,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,1002234.0659765,6383.65647118789,6384.13582012809,0.479348940193631,7624.9836085252,0.0265630827769259,0.120509902270255,1.19445393763589,3.27472026473443,0.305369594700663,1,FALSE,3.63989722327217,0.118329562794995,2.76612005731147,4.51500746034633,0.000192730050561639
"323","search_s",38303.0547167222,735567.425181598,0.00254575777713532,4685.14283555158,0.00134407966378723,735567.425181598,0.00254575777713532,4685.14283555158,0.00134407966378723,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,2429880,15476.9426751592,36216.3575901108,20739.4149149516,9572.8988258883,0.0644012269879381,0.0270085864267847,0.618526476889584,0.302717593124598,3.30340892869217,1,FALSE,0.373012401252993,0.0305457928338113,0.146869698579613,0.598330441279364,0.0562524608665631
"324","newsletter",356618.985514555,4045406.9135069,0.014000927391795,25766.9230159675,0.00739204725229167,4045406.9135069,0.014000927391795,25766.9230159675,0.00739204725229167,TRUE,1,0.904330185499358,NA,NA,0.0690434747891559,NA,NA,0.0690434747891559,0.365712705480785,0,7049.65580357947,7.66018e-06,65481090.2533626,1e-04,"5_509_2",5,509,2,1526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.113116617957066
"325","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"326","trend",0.324574008396196,91897940.9443283,0.318054531080513,585337.203467059,0.167990146235187,91897940.9443283,0.318054531080513,585337.203467059,0.167990146235187,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"327","season",0.280781945453718,96259.2614817749,0.000333148860117435,613.116315170541,0.000175962673882004,96259.2614817749,0.000333148860117435,613.116315170541,0.000175962673882004,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"328","holiday",0.797487224055753,2227793.62185571,0.00771029087771097,69618.5506829911,0.0199803300399231,2227793.62185571,0.00771029087771097,69618.5506829911,0.0199803300399231,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"329","competitor_sales_b",0.183459709833788,159836874.190821,0.553188042601884,1018069.26236192,0.292183041243085,159836874.190821,0.553188042601884,1018069.26236192,0.292183041243085,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"330","events",0.986978127337918,1598741.23150198,0.00553316959530665,1598741.23150198,0.458834278227038,1598741.23150198,0.00553316959530665,1598741.23150198,0.458834278227038,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"331","tv_s",473618.705395964,12503208.7913179,0.0432730284080406,79638.2725561649,0.0228559622955535,12503208.7913179,0.0432730284080406,79638.2725561649,0.0228559622955535,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,7774236.44,49517.4295541401,55493.2262695016,5975.79671536148,67516.2117456652,0.206047362680601,0.419028425309151,1.36348377437173,1.60828769330791,0.621779302397826,1,FALSE,1.44778232471932,0.103399034515563,0.686781605144389,2.21499876980617,0.31375251812145
"332","ooh_s",164834.801988057,9401864.04275954,0.0325394174088638,59884.4843487869,0.0171866801279404,9401864.04275954,0.0325394174088638,59884.4843487869,0.0171866801279404,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,24719081.6,157446.379617834,163679.635933276,6233.2563154416,60746.0127902837,0.655151359349006,0.315090977889125,0.385820321418193,0.380348436681383,2.62916816150265,1,FALSE,0.388340314516423,0.00486901066982108,0.352349098112825,0.424312107394329,0.741878345886812
"333","print_s",151377.641912745,3169430.08576532,0.0109692512080465,20187.4527755753,0.00579374269019222,3169430.08576532,0.0109692512080465,20187.4527755753,0.00579374269019222,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,1804904.93333333,11496.2097664544,13486.6298170392,1990.42005058483,6738.37818198626,0.0478369682055284,0.106219237008015,0.586139111835683,1.75600943142859,0.569473023380323,1,FALSE,1.79801469933342,0.0143957091559396,1.69138034026783,1.90414605836817,0.0267696106450843
"334","facebook_s",129768.36050859,3739534.69068261,0.0129423569264179,23818.6922973415,0.00683589831375976,3739534.69068261,0.0129423569264179,23818.6922973415,0.00683589831375976,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,1002234.0659765,6383.65647118789,6412.51106929923,28.8545981113357,8176.9347126302,0.0265630827769259,0.125325535146927,1.28091709657876,3.73119894606566,0.268010367298813,1,FALSE,3.63989722327217,0.118329562794995,2.76612005731147,4.51500746034633,0.00961714746216718
"335","search_s",70475.5557506759,1024531.89008372,0.00354585757340322,6525.68082855872,0.00187285221267407,1024531.89008372,0.00354585757340322,6525.68082855872,0.00187285221267407,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,2429880,15476.9426751592,31329.97300175,15853.0303265908,10850.4500130728,0.0644012269879381,0.0343358246467816,0.701071926207234,0.421638883436103,2.37169777097074,1,FALSE,0.373012401252993,0.0305457928338113,0.146869698579613,0.598330441279364,0.0322424533022837
"336","newsletter",387127.401825623,3441509.48835749,0.0119109054596966,21920.4426010031,0.00629110594076526,3441509.48835749,0.0119109054596966,21920.4426010031,0.00629110594076526,TRUE,1,0.905211473099647,NA,NA,0.0687247330048637,NA,NA,0.0687247330048637,0.418411801702132,0,13197.8344745994,0.000101562,65481090.2533626,1e-04,"5_533_3",5,533,3,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0654870130550575
"337","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.899039333316979,NA,NA,0.0709269490908277,NA,NA,0.0709269490908277,0.239166840893215,0,71765.205269962,0.000996068,65481090.2533626,1e-04,"5_551_1",5,551,1,1651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"338","trend",0.406243740925004,115021419.912829,0.398098134212264,732620.508998913,0.21450275168068,115021419.912829,0.398098134212264,732620.508998913,0.21450275168068,TRUE,1,0.899039333316979,NA,NA,0.0709269490908277,NA,NA,0.0709269490908277,0.239166840893215,0,71765.205269962,0.000996068,65481090.2533626,1e-04,"5_551_1",5,551,1,1651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"339","season",0.365269632643666,125223.81032435,0.000433409405716386,797.603887416243,0.000233529127973464,125223.81032435,0.000433409405716386,797.603887416243,0.000233529127973464,TRUE,1,0.899039333316979,NA,NA,0.0709269490908277,NA,NA,0.0709269490908277,0.239166840893215,0,71765.205269962,0.000996068,65481090.2533626,1e-04,"5_551_1",5,551,1,1651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"340","holiday",0.784919573725198,2192685.68482102,0.00758905672267593,68521.4276506568,0.0200622758981162,2192685.68482102,0.00758905672267593,68521.4276506568,0.0200622758981162,TRUE,1,0.899039333316979,NA,NA,0.0709269490908277,NA,NA,0.0709269490908277,0.239166840893215,0,71765.205269962,0.000996068,65481090.2533626,1e-04,"5_551_1",5,551,1,1651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"341","competitor_sales_b",0.162972358093279,141987536.777077,0.49142997465331,904379.215140616,0.264791700242674,141987536.777077,0.49142997465331,904379.215140616,0.264791700242674,TRUE,1,0.899039333316979,NA,NA,0.0709269490908277,NA,NA,0.0709269490908277,0.239166840893215,0,71765.205269962,0.000996068,65481090.2533626,1e-04,"5_551_1",5,551,1,1651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"342","events",0.944742902226609,1530327.15631944,0.00529658202904151,1530327.15631944,0.4480619665572,1530327.15631944,0.00529658202904151,1530327.15631944,0.4480619665572,TRUE,1,0.899039333316979,NA,NA,0.0709269490908277,NA,NA,0.0709269490908277,0.239166840893215,0,71765.205269962,0.000996068,65481090.2533626,1e-04,"5_551_1",5,551,1,1651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
